plot_id,census_tree_id,census_stem_id,census_species,census_x_rot_m,census_y_rot_m,census_dbh_m,t2t_matches,t2t_tree_id,rct_matches,rct_tile,rct_tree_id,t2t_tree_id_best,t2t_dbh_best,rct_tile_best,rct_tree_id_best,rct_dbh_best
P09,151,151,Indet indet,83.03643652991752,15.548046761491795,0.23600000000000002,3,"['0115_T1', '0097_T2', '0097_T0']",3,"['Tile_2_0', 'Tile_2_0', 'Tile_2_0']","[15, 30, 156]",0097_T0,0.199,Tile_2_0,30,0.144
P09,152,152,Indet indet,87.08275546209813,15.012040139259533,0.425,1,['0097_T1'],0,[],[],0097_T1,0.405,,,
P09,153,154,Baikiaea plurijuga,78.99267973126646,21.066020207727583,0.254,2,"['0115_T1', '0097_T2']",3,"['Tile_2_0', 'Tile_2_0', 'Tile_2_0']","[9, 15, 156]",0115_T1,0.222,Tile_2_0,9,0.196
P09,153,153,Baikiaea plurijuga,79.66580022787993,20.4665130792972,0.335,3,"['0115_T1', '0097_T2', '0115_T0']",3,"['Tile_2_0', 'Tile_2_0', 'Tile_2_0']","[9, 15, 156]",0097_T2,0.324,Tile_2_0,15,0.303
P09,155,155,Baphia massaiensis subsp. obovata,77.85729962403548,22.851240645685923,0.051,0,[],0,[],[],,,,,
P09,156,156,Baphia massaiensis subsp. obovata,77.31493492072528,23.615073434065188,0.066,0,[],0,[],[],,,,,
P09,157,157,Baikiaea plurijuga,83.4395241269105,22.6394161912388,0.406,3,"['0115_T1', '0097_T2', '0115_T0']",4,"['Tile_2_0', 'Tile_2_0', 'Tile_2_1', 'Tile_2_1']","[15, 156, 12, 32]",0115_T0,0.408,Tile_2_1,32,0.212
P09,160,160,Baikiaea plurijuga,94.83598713184205,27.24518767680194,0.195,0,[],2,"['Tile_2_1', 'Tile_2_1']","[51, 54]",,,Tile_2_1,51,0.159
P09,161,161,Baikiaea plurijuga,94.19360209407546,31.015113599582605,0.314,2,"['0116_T0', '0133_T1']",2,"['Tile_2_1', 'Tile_2_1']","[51, 54]",0116_T0,0.313,Tile_2_1,54,0.255
P09,162,164,Baikiaea plurijuga,85.22669680749631,26.009655620384407,0.21,1,['0115_T2'],6,"['Tile_2_0', 'Tile_2_1', 'Tile_2_1', 'Tile_2_1', 'Tile_2_1', 'Tile_2_1']","[42, 12, 32, 33, 164, 166]",,,Tile_2_1,32,0.212
P09,162,162,Baikiaea plurijuga,85.80054752009448,27.533858808824377,0.22,0,[],5,"['Tile_2_0', 'Tile_2_1', 'Tile_2_1', 'Tile_2_1', 'Tile_2_1']","[42, 32, 33, 164, 166]",,,Tile_2_1,164,0.176
P09,162,163,Baikiaea plurijuga,86.3474607500957,27.418161277089084,0.077,0,[],0,[],[],,,,,
P09,165,165,Baikiaea plurijuga,79.14763606356411,28.08646097274233,0.237,2,"['0115_T2', '0132_T2']",1,['Tile_2_1'],[12],0115_T2,0.227,Tile_2_1,12,0.204
P09,166,166,Indet indet,78.69403140939224,27.75730627094754,0.162,2,"['0115_T2', '0132_T2']",2,"['Tile_2_0', 'Tile_2_1']","[9, 12]",0115_T2,0.227,Tile_2_1,12,0.204
P09,168,169,Baikiaea plurijuga,82.84054954350529,36.66229854289657,0.36200000000000004,2,"['0132_T0', '0132_T1']",2,"['Tile_2_1', 'Tile_2_1']","[16, 152]",0132_T0,0.351,Tile_2_1,152,0.337
P09,168,168,Baikiaea plurijuga,82.16910698654857,36.62149544610912,0.37799999999999995,2,"['0132_T0', '0132_T1']",2,"['Tile_2_1', 'Tile_2_1']","[16, 152]",0132_T1,0.397,Tile_2_1,16,0.3
P09,170,171,Baikiaea plurijuga,89.86545946063264,37.7817361946868,0.28,0,[],2,"['Tile_2_1', 'Tile_2_1']","[44, 180]",,,Tile_2_1,44,0.262
P09,170,170,Baikiaea plurijuga,88.71215050479944,38.66109872083568,0.278,0,[],2,"['Tile_2_1', 'Tile_2_1']","[44, 180]",,,Tile_2_1,180,0.212
P09,172,172,Baikiaea plurijuga,105.46262198967436,39.55614343166935,0.336,0,[],1,['Tile_2_1'],[87],,,Tile_2_1,87,0.254
P09,173,173,Baphia massaiensis subsp. obovata,108.42695048753868,46.6542246200434,0.071,0,[],0,[],[],,,,,
P09,174,175,Baikiaea plurijuga,96.70786068455746,48.950511664308905,0.316,1,['0149_T1'],3,"['Tile_2_1', 'Tile_2_1', 'Tile_2_1']","[61, 190, 191]",,,Tile_2_1,61,0.199
P09,174,174,Baikiaea plurijuga,97.83617535561228,47.47762130753334,0.32,1,['0149_T1'],3,"['Tile_2_1', 'Tile_2_1', 'Tile_2_1']","[61, 190, 191]",0149_T1,0.263,Tile_2_1,191,0.268
P09,174,176,Baikiaea plurijuga,93.00704482731324,52.32979590668476,0.263,3,"['0163_T1', '0163_T2', '0163_T0']",4,"['Tile_2_1', 'Tile_2_1', 'Tile_2_1', 'Tile_2_1']","[48, 61, 182, 190]",0163_T1,0.244,Tile_2_1,182,0.208
P09,177,179,Baphia massaiensis subsp. obovata,96.12389710997432,45.32573766534564,0.05,0,[],1,['Tile_2_1'],[59],,,,,
P09,177,177,Baphia massaiensis subsp. obovata,96.51616448988408,45.81871464519227,0.057999999999999996,0,[],1,['Tile_2_1'],[59],,,Tile_2_1,59,0.073
P09,177,178,Baphia massaiensis subsp. obovata,95.7459374411914,45.332555932977726,0.059000000000000004,0,[],1,['Tile_2_1'],[59],,,,,
P09,180,180,Baikiaea plurijuga,95.89510940407764,55.15631019117701,0.23399999999999999,3,"['0163_T1', '0163_T2', '0163_T0']",2,"['Tile_2_1', 'Tile_2_1']","[48, 182]",0163_T2,0.219,Tile_2_1,48,0.23
P09,181,181,Philenoptera nelsii,113.9118463755155,38.2898467532768,0.17600000000000002,0,[],2,"['Tile_2_1', 'Tile_2_1']","[113, 247]",,,Tile_2_1,113,0.256
P09,182,182,Baikiaea plurijuga,117.04371372440164,36.28340539879349,0.32899999999999996,1,['0135_T0'],2,"['Tile_2_1', 'Tile_2_1']","[113, 129]",0135_T0,0.348,Tile_2_1,113,0.256
P09,185,185,Baikiaea plurijuga,118.93633743130611,31.5953273806646,0.18899999999999997,0,[],4,"['Tile_2_1', 'Tile_2_1', 'Tile_2_1', 'Tile_2_1']","[120, 124, 247, 263]",,,Tile_2_1,124,0.101
P09,187,187,Baphia massaiensis subsp. obovata,117.85982088419496,28.7969864214897,0.073,0,[],3,"['Tile_2_1', 'Tile_2_1', 'Tile_2_1']","[124, 125, 248]",,,Tile_2_1,248,0.062
P09,188,188,Baikiaea plurijuga,117.9094557762026,27.735131263054534,0.08199999999999999,0,[],3,"['Tile_2_1', 'Tile_2_1', 'Tile_2_1']","[123, 124, 248]",,,Tile_2_1,248,0.062
P09,188,189,Baikiaea plurijuga,117.44163183029114,27.46840901870317,0.105,0,[],4,"['Tile_2_1', 'Tile_2_1', 'Tile_2_1', 'Tile_2_1']","[120, 123, 124, 248]",,,Tile_2_1,123,0.117
P09,193,193,Baikiaea plurijuga,106.88618387924552,26.730155300279208,0.387,1,['0117_T0'],2,"['Tile_2_1', 'Tile_2_1']","[85, 92]",0117_T0,0.209,Tile_2_1,92,0.366
P09,194,194,Baikiaea plurijuga,112.8756887995539,20.686288093796115,0.49700000000000005,1,['0100_T0'],2,"['Tile_2_0', 'Tile_2_0']","[98, 240]",0100_T0,0.617,Tile_2_0,98,0.294
P09,195,195,Baphia massaiensis subsp. obovata,112.22738574894429,20.754867643008907,0.063,0,[],3,"['Tile_2_0', 'Tile_2_0', 'Tile_2_0']","[88, 102, 226]",,,Tile_2_0,226,0.042
P09,195,196,Baphia massaiensis subsp. obovata,112.30563606320564,20.692602979531166,0.068,0,[],4,"['Tile_2_0', 'Tile_2_0', 'Tile_2_0', 'Tile_2_0']","[88, 102, 107, 226]",,,Tile_2_0,88,0.079
P09,199,199,Baikiaea plurijuga,93.7517862128438,20.82358286435488,0.389,0,[],0,[],[],,,,,
P09,204,204,Baikiaea plurijuga,102.61906398045556,3.0585671032580644,0.309,2,"['0081_T2', '0064_T0']",1,['Tile_2_0'],[74],0081_T2,0.351,Tile_2_0,74,0.174
P09,205,205,Baikiaea plurijuga,96.10830224597817,8.367049149649944,0.374,1,['0080_T0'],0,[],[],0080_T0,0.376,,,
P09,206,206,Philenoptera nelsii,84.79304856172952,5.549686187392994,0.389,2,"['0079_T0', '0079_T1']",0,[],[],0079_T0,0.395,,,
P09,213,213,Baikiaea plurijuga,76.41279654059021,-18.31228095830123,0.304,0,[],2,"['Tile_2_0', 'Tile_2_0']","[5, 143]",,,Tile_2_0,143,0.277
P09,213,214,Baikiaea plurijuga,77.08591703720366,-18.91178808673161,0.22899999999999998,0,[],2,"['Tile_2_0', 'Tile_2_0']","[5, 143]",,,Tile_2_0,5,0.176
P09,215,215,Baphia massaiensis subsp. obovata,77.90842750211934,-25.265926622764983,0.07400000000000001,0,[],1,['Tile_2_-1'],[9],,,Tile_2_-1,9,0.084
P09,216,216,Baphia massaiensis subsp. obovata,78.32811765690536,-25.70211485504054,0.067,0,[],1,['Tile_2_-1'],[9],,,Tile_2_-1,9,0.084
P09,217,217,Baphia massaiensis subsp. obovata,77.92626793133427,-24.92229641587765,0.063,0,[],1,['Tile_2_-1'],[9],,,Tile_2_-1,9,0.084
P09,219,219,Baikiaea plurijuga,71.61126156853896,-35.91008939890454,0.35600000000000004,1,['0022_T0'],0,[],[],0022_T0,0.19,,,
P09,220,220,Baphia massaiensis subsp. obovata,70.3038804742809,-36.42889058854905,0.168,1,['0022_T0'],1,['Tile_1_-1'],[59],0022_T0,0.19,Tile_1_-1,59,0.169
P09,220,221,Baphia massaiensis subsp. obovata,70.11103685627444,-35.54701115291503,0.068,0,[],0,[],[],,,,,
P09,222,222,Baikiaea plurijuga,63.98569507094661,-45.011607711296,0.253,1,['0012_T0'],1,['Tile_1_-1'],[44],0012_T0,0.246,Tile_1_-1,44,0.212
P09,223,223,Baikiaea plurijuga,51.29501328825226,-34.30007206553589,0.342,1,['0020_T0'],1,['Tile_1_-1'],[22],0020_T0,0.318,Tile_1_-1,22,0.323
P09,224,270,Baphia massaiensis subsp. obovata,55.950378499181646,-30.055549153256077,0.054000000000000006,0,[],2,"['Tile_1_-1', 'Tile_1_-1']","[33, 93]",,,Tile_1_-1,33,0.037
P09,224,224,Baphia massaiensis subsp. obovata,54.553972097623415,-31.16804596749295,0.096,0,[],2,"['Tile_1_-1', 'Tile_1_-1']","[93, 94]",,,Tile_1_-1,94,0.116
P09,224,225,Baphia massaiensis subsp. obovata,54.91493030701978,-31.83864955462127,0.075,0,[],1,['Tile_1_-1'],[93],,,Tile_1_-1,93,0.062
P09,226,226,Baikiaea plurijuga,74.69009292205956,-41.516487306347294,0.509,4,"['0013_T3', '0013_T2', '0022_T2', '0013_T0']",2,"['Tile_2_-1', 'Tile_2_-1']","[3, 86]",0013_T0,0.491,Tile_2_-1,3,0.483
P09,227,227,Baikiaea plurijuga,77.96450686589067,-41.89834241557628,0.502,3,"['0013_T3', '0013_T2', '0013_T0']",2,"['Tile_2_-1', 'Tile_2_-1']","[3, 86]",0013_T2,0.326,Tile_2_-1,3,0.483
P09,228,228,Baikiaea plurijuga,81.94533687001018,-46.04995565362026,0.287,2,"['0013_T4', '0013_T2']",1,['Tile_2_-1'],[86],,,,,
P09,228,229,Baikiaea plurijuga,81.9391104036624,-46.0577806850464,0.098,0,[],0,[],[],,,,,
P09,230,230,Baikiaea plurijuga,87.26066228975927,-46.91841157200018,0.28600000000000003,1,['0015_T0'],3,"['Tile_2_-1', 'Tile_2_-1', 'Tile_2_-1']","[30, 40, 118]",,,Tile_2_-1,30,0.267
P09,231,231,Baphia massaiensis subsp. obovata,87.76668400358577,-46.92489425170092,0.08199999999999999,0,[],0,[],[],,,,,
P09,232,232,Baikiaea plurijuga,81.69270027396674,-52.14922403190462,0.39,0,[],1,['Tile_2_-1'],[12],,,Tile_2_-1,12,0.212
P09,233,233,Baikiaea plurijuga,90.6833640026039,-43.098789472251234,0.35700000000000004,1,['0015_T0'],1,['Tile_2_-1'],[40],0015_T0,0.344,Tile_2_-1,40,0.299
P09,235,235,Baikiaea plurijuga,85.16393467953029,-39.43534847400994,0.235,1,['0023_T2'],1,['Tile_2_-1'],[112],0023_T2,0.236,,,
P09,236,236,Baikiaea plurijuga,77.86492862837068,-36.081110756564215,0.345,1,['0022_T2'],0,[],[],0022_T2,0.338,,,
P09,237,237,Baphia massaiensis subsp. obovata,89.87233588582524,-31.59086900877068,0.07,0,[],1,['Tile_2_-1'],[113],,,,,
P09,237,238,Baphia massaiensis subsp. obovata,89.17329371521774,-31.826962303280204,0.084,0,[],2,"['Tile_2_-1', 'Tile_2_-1']","[48, 113]",,,Tile_2_-1,113,0.075
P09,237,239,Baphia massaiensis subsp. obovata,89.11994926634746,-31.73339751409792,0.064,0,[],1,['Tile_2_-1'],[113],,,,,
P09,240,240,Baikiaea plurijuga,93.15902592357736,-33.081529464991675,0.369,0,[],2,"['Tile_2_-1', 'Tile_2_-1']","[35, 51]",,,Tile_2_-1,51,0.371
P09,241,241,Baphia massaiensis subsp. obovata,93.325861476904,-24.03860040974933,0.086,1,['0035_T2'],2,"['Tile_2_-1', 'Tile_2_0']","[48, 52]",0035_T2,0.056,Tile_2_0,52,0.092
P09,242,242,Baphia massaiensis subsp. obovata,85.6173645236291,-28.908012563321023,0.078,0,[],1,['Tile_2_0'],[27],,,Tile_2_0,27,0.102
P09,243,273,Baphia massaiensis subsp. obovata,100.6233704845844,-2.9827992546561357,0.063,0,[],0,[],[],,,,,
P09,243,245,Baphia massaiensis subsp. obovata,92.22673796847096,-12.25032116665325,0.07,1,['0048_T3'],0,[],[],0048_T3,0.072,,,
P09,243,244,Baphia massaiensis subsp. obovata,92.54327194360452,-12.655544861155612,0.053,1,['0048_T3'],0,[],[],,,,,
P09,247,247,Baphia massaiensis subsp. obovata,99.9637598959108,-18.266182841784666,0.07200000000000001,0,[],1,['Tile_2_0'],[73],,,Tile_2_0,73,0.1
P09,248,248,Baphia massaiensis subsp. obovata,102.26649141194,-22.117653673179586,0.059000000000000004,0,[],1,['Tile_2_0'],[76],,,Tile_2_0,76,0.077
P09,252,252,Philenoptera nelsii,101.38467731866965,-2.6684556458852446,0.11699999999999999,0,[],2,"['Tile_2_0', 'Tile_2_0']","[69, 213]",,,Tile_2_0,213,0.112
P09,252,253,Philenoptera nelsii,101.5154331119729,-2.5041299859363653,0.136,0,[],2,"['Tile_2_0', 'Tile_2_0']","[69, 213]",,,Tile_2_0,69,0.164
P09,254,254,Baikiaea plurijuga,105.73578464838648,0.8724856139049288,0.524,3,"['0081_T2', '0064_T0', '0081_T1']",1,['Tile_2_0'],[81],0081_T1,0.527,Tile_2_0,81,0.576
P09,255,256,Baikiaea plurijuga,111.2647099264356,6.6966581104703815,0.27399999999999997,1,['0082_T0'],0,[],[],0082_T0,0.282,,,
P09,259,259,Baphia massaiensis subsp. obovata,118.22448459305096,6.449399966137457,0.121,1,['0083_T1'],1,['Tile_2_0'],[115],,,Tile_2_0,115,0.108
P09,260,260,Baphia massaiensis subsp. obovata,118.43181276095883,7.191771187826412,0.091,0,[],2,"['Tile_2_0', 'Tile_2_0']","[115, 256]",,,Tile_2_0,115,0.108
P09,261,261,Baikiaea plurijuga,117.01831850932824,16.175897967909577,0.55,2,"['0100_T1', '0100_T0']",2,"['Tile_2_0', 'Tile_2_0']","[98, 240]",0100_T1,0.328,Tile_2_0,98,0.294
P09,262,262,Baikiaea plurijuga,125.10326997310088,0.1579842514344784,0.7290000000000001,1,['0066_T0'],0,[],[],0066_T0,0.692,,,
P09,263,263,Baikiaea plurijuga,122.24934398724278,16.48633709142552,0.267,2,"['0101_T0', '0100_T1']",1,['Tile_2_0'],[132],0101_T0,0.23,Tile_2_0,132,0.217
P09,264,264,Baphia massaiensis subsp. obovata,134.26968946967213,18.42316296977387,0.10300000000000001,0,[],1,['Tile_3_0'],[24],,,Tile_3_0,24,0.115
P09,265,265,Baikiaea plurijuga,134.4835525574325,15.479837880747231,0.187,0,[],3,"['Tile_3_0', 'Tile_3_0', 'Tile_3_0']","[24, 31, 113]",,,Tile_3_0,31,0.234
P09,266,266,Baikiaea plurijuga,136.55224048577583,16.312982679162637,0.27899999999999997,0,[],1,['Tile_3_0'],[31],,,Tile_3_0,31,0.234
P09,269,269,Baphia massaiensis subsp. obovata,116.05926991039944,36.49166095591702,0.052000000000000005,0,[],1,['Tile_2_1'],[105],,,,,
P09,272,272,Baphia massaiensis subsp. obovata,109.10231654937095,9.439659182804649,0.054000000000000006,0,[],0,[],[],,,,,
P09,802,802,Baikiaea plurijuga,30.81533867280282,8.219374398938644,0.187,0,[],1,['Tile_1_0'],[14],,,Tile_1_0,14,0.171
P09,803,803,Baphia massaiensis subsp. obovata,117.47642443744526,-0.1118808542203515,0.077,0,[],0,[],[],,,,,
P09,881,881,Baikiaea plurijuga,68.57439087864643,21.62437259052291,0.381,0,[],1,['Tile_1_0'],[134],,,Tile_1_0,134,0.2
P09,895,895,Baphia massaiensis subsp. obovata,119.63912626801464,-6.5484032686963465,0.121,0,[],2,"['Tile_2_0', 'Tile_2_0']","[106, 269]",,,Tile_2_0,269,0.114
P09,900,900,Baphia massaiensis subsp. obovata,117.31369734257474,0.004823441309008,0.071,0,[],0,[],[],,,,,
