plot_id,census_tree_id,census_stem_id,census_species,census_x_rot_m,census_y_rot_m,census_dbh_m,t2t_matches,t2t_tree_id,rct_matches,rct_tile,rct_tree_id,t2t_tree_id_best,t2t_dbh_best,rct_tile_best,rct_tree_id_best,rct_dbh_best,,cstart,suitability
p02,422,422,Terminalia brachystemma,40.73864923,64.87889404,0.054,0,[],5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[142, 143, 148, 493, 498]",,,1_1,143,0.056,,,
p02,423,423,Terminalia brachystemma,39.56304808,65.90327774,0.05,0,[],5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[142, 143, 148, 493, 981]",,,1_1,143,0.056,,,
p02,117,117,Philenoptera nelsii,45.45556009,58.7001602,0.22,0,[],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[146, 585, 652]",,,1_1,146,0.211,,,
p02,116,116,Terminalia brachystemma,42.51225075,61.15514088,0.052,0,[],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[142, 143, 148]",,,1_1,148,0.029,,,
p02,413,413,Combretum collinum,48.46984545,57.64352226,0.052,0,[],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[196, 233, 705, 998]",,,1_1,196,0.049,,,
p02,394,394,Combretum collinum,49.56337035,59.99815669,0.067,0,[],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[183, 196, 760]",,,1_1,196,0.049,,,
p02,418,418,Terminalia brachystemma,44.76924553,59.40035469,0.055,0,[],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[148, 183, 196]",,,1_1,196,0.049,,,
p02,401,401,Combretum collinum,45.54989287,57.71263738,0.063,0,[],2,"['Tile_1_1', 'Tile_1_1']","[183, 196]",,,1_1,196,0.049,,,
p02,118,118,Terminalia brachystemma,44.19832371,56.6706389,0.063,0,[],1,['Tile_1_1'],[196],,,1_1,196,0.049,,,
p02,119,119,Combretum collinum,44.51115424,56.18377438,0.062,0,[],1,['Tile_1_1'],[196],,,1_1,196,0.049,,,
p02,74,75,Philenoptera nelsii,52.05897561,73.51978582,0.117,0,[],1,['Tile_1_1'],[204],,,1_1,204,0.153,,,
p02,73,73,Combretum collinum,48.39196089,64.95712834,0.067,0,[],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[183, 206, 242, 760]",,,1_1,206,0.081,,,
p02,77,77,Combretum collinum,52.16557004,66.91270344,0.077,0,[],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[206, 242, 760]",,,1_1,242,0.076,,,
p02,412,412,Combretum collinum,52.4539215,67.04252423,0.054,0,[],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[206, 242, 760]",,,1_1,242,0.076,,,
p02,76,76,Terminalia sericea,50.9758985,71.59641795,0.057,0,[],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_2']","[242, 614, 136]",,,1_1,242,0.076,,,
p02,78,78,Combretum collinum,54.95833532,67.71921574,0.059,0,[],5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[206, 242, 288, 760, 846]",,,1_1,288,0.05,,,
p02,80,80,Combretum collinum,57.11991413,62.57139319,0.059,0,[],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[242, 288, 760]",,,1_1,288,0.05,,,
p02,156,156,Terminalia brachystemma,29.32963798,48.3083973,0.091,0,[],5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[21, 27, 53, 387, 396]",,,1_1,387,0.074,,,
p02,439,439,Combretum collinum,29.38235192,49.43148289,0.055,0,[],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[13, 66, 387, 396]",,,1_1,387,0.074,,,
p02,164,164,Combretum collinum,28.69525687,40.88219634,0.055,1,['0050_T0'],1,['Tile_1_1'],[396],0050_T0,0.078,1_1,396,0.062,,,
p02,365,365,Combretum collinum,29.95357131,55.30333169,0.058,0,[],2,"['Tile_1_1', 'Tile_1_1']","[15, 413]",,,1_1,413,0.078,,,
p02,419,419,Terminalia brachystemma,27.77681796,53.45979031,0.055,0,[],2,"['Tile_1_1', 'Tile_1_1']","[387, 413]",,,1_1,413,0.078,,,
p02,413,414,Combretum collinum,38.54035021,44.21874203,0.054,0,[],2,"['Tile_1_1', 'Tile_1_1']","[89, 487]",,,1_1,487,0.048,,,
p02,415,415,Combretum collinum,38.77080691,43.96876261,0.052,0,[],2,"['Tile_1_1', 'Tile_1_1']","[89, 487]",,,1_1,487,0.048,,,
p02,436,436,Combretum collinum,34.83396128,41.30505345,0.051,0,[],2,"['Tile_1_1', 'Tile_1_1']","[89, 487]",,,1_1,487,0.048,,,
p02,437,437,Combretum collinum,37.09403847,40.84521533,0.05,1,['0039_T1'],2,"['Tile_1_1', 'Tile_1_1']","[89, 487]",0039_T1,0.063,1_1,487,0.048,,,
p02,112,113,Combretum collinum,39.26971141,53.4598476,0.081,0,[],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[87, 90, 504, 585]",,,1_1,504,0.092,,,
p02,402,402,Combretum zeyheri,39.08415435,54.98892202,0.068,1,['0066_T0'],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[88, 90, 504]",,,1_1,504,0.092,,,
p02,115,115,Burkea africana,40.5468072,56.50055909,0.1,0,[],5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[90, 99, 137, 504, 585]",,,1_1,585,0.119,,,
p02,120,120,Combretum collinum,45.65346497,53.46936354,0.115,0,[],2,"['Tile_1_1', 'Tile_1_1']","[137, 585]",,,1_1,585,0.119,,,
p02,121,121,Combretum collinum,43.10622384,51.21626287,0.092,0,[],1,['Tile_1_1'],[585],,,1_1,585,0.119,,,
p02,72,72,Terminalia brachystemma,45.28295389,69.95237363,0.092,0,[],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[142, 143, 614, 981]",,,1_1,614,0.064,,,
p02,391,391,Terminalia brachystemma,44.84859188,69.538333,0.054,0,[],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[142, 143, 614, 981]",,,1_1,614,0.064,,,
p02,393,393,Terminalia brachystemma,49.02521969,70.61414905,0.05,0,[],2,"['Tile_1_1', 'Tile_1_1']","[614, 981]",,,1_1,614,0.064,,,
p02,79,79,Combretum collinum,54.57323416,61.20288264,0.082,0,[],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[206, 288, 299, 760]",,,1_1,760,0.041,,,
p02,261,261,Julbernardia paniculata,-62.35387043,70.893941,0.201,1,['0093_T3'],1,['Tile_-1_1'],[23],0093_T3,0.226,-1_1,23,0.184,,2.5,good
p02,285,286,Philenoptera nelsii,-52.19335498,61.790627,0.175,0,[],8,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[29, 45, 50, 51, 55, 171, 188, 193]",,,-1_1,29,0.148,,,
p02,280,280,Julbernardia paniculata,-57.74028904,60.43080253,0.205,0,[],2,"['Tile_-1_1', 'Tile_-1_1']","[29, 171]",,,-1_1,29,0.148,,5,good
p02,277,278,Julbernardia paniculata,-50.68649406,72.40136543,0.097,3,"['0093_T5', '0093_T6', '0093_T2']",4,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_2', 'Tile_-1_2']","[38, 192, 55, 249]",0093_T6,0.123,-1_1,38,0.101,,,
p02,282,282,Julbernardia paniculata,-52.06785115,58.2612292,0.116,0,[],10,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[29, 42, 45, 50, 55, 170, 171, 184, 188, 193]",,,-1_1,45,0.127,,,
p02,285,285,Philenoptera nelsii,-52.06927617,61.3609708,0.12,0,[],9,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[29, 42, 45, 50, 51, 55, 171, 188, 193]",,,-1_1,45,0.127,,3,good
p02,287,287,Philenoptera nelsii,-47.63395679,63.92657834,0.138,0,[],7,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[45, 50, 51, 55, 57, 188, 193]",,,-1_1,57,0.126,,,
p02,366,366,Combretum zeyheri,-38.2916099,53.4977455,0.053,0,[],1,['Tile_-1_1'],[73],,,-1_1,73,0.052,,,
p02,294,294,Combretum collinum,-43.17294988,69.56251814,0.055,0,[],2,"['Tile_-1_1', 'Tile_-1_1']","[76, 77]",,,-1_1,76,0.035,,,
p02,364,364,Combretum zeyheri,-40.3684841,63.86488076,0.052,0,[],2,"['Tile_-1_1', 'Tile_-1_1']","[76, 235]",,,-1_1,76,0.035,,,
p02,367,367,Combretum zeyheri,-41.16152628,64.72510404,0.055,0,[],2,"['Tile_-1_1', 'Tile_-1_1']","[76, 235]",,,-1_1,76,0.035,,,
p02,307,307,Julbernardia paniculata,-39.07541276,51.10221777,0.126,6,"['0044_T2', '0044_T3', '0059_T5', '0059_T8', '0059_T2', '0059_T0']",10,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[79, 94, 95, 104, 105, 112, 226, 231, 238, 254]",0059_T8,0.11,-1_1,79,0.137,,,
p02,305,306,Julbernardia paniculata,-40.56133622,53.89428358,0.152,6,"['0059_T5', '0059_T7', '0059_T8', '0059_T4', '0059_T2', '0059_T0']",7,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[79, 95, 101, 226, 231, 247, 248]",0059_T8,0.11,-1_1,79,0.137,,3,good
p02,311,311,Julbernardia paniculata,-38.69074235,48.02936426,0.136,5,"['0044_T2', '0044_T3', '0059_T5', '0059_T8', '0059_T2']",9,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[94, 95, 104, 105, 112, 231, 238, 254, 265]",0044_T3,0.121,-1_1,94,0.102,,,
p02,314,314,Combretum collinum,-38.64705118,45.6214417,0.087,2,"['0044_T3', '0059_T2']",4,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[94, 104, 231, 265]",0044_T3,0.121,-1_1,94,0.102,,,
p02,315,315,Julbernardia paniculata,-37.82849377,43.99587602,0.08,0,[],2,"['Tile_-1_1', 'Tile_-1_1']","[94, 265]",,,-1_1,94,0.102,,6,good
p02,312,312,Julbernardia paniculata,-37.55551246,50.1912276,0.166,7,"['0044_T2', '0044_T3', '0059_T5', '0059_T8', '0059_T2', '0059_T1', '0059_T0']",11,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[79, 94, 95, 104, 105, 112, 226, 231, 238, 254, 265]",0059_T5,0.163,-1_1,95,0.153,,,
p02,316,317,Julbernardia paniculata,-34.26379843,49.86639109,0.17,6,"['0044_T2', '0044_T3', '0059_T5', '0059_T8', '0059_T2', '0059_T1']",9,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[94, 95, 104, 105, 112, 231, 238, 254, 265]",0059_T5,0.163,-1_1,95,0.153,,5,good
p02,301,303,Julbernardia paniculata,-36.17139148,56.21404332,0.13,5,"['0059_T6', '0059_T7', '0059_T8', '0059_T4', '0059_T0']",10,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[79, 90, 101, 105, 116, 226, 235, 247, 248, 254]",0059_T7,0.126,-1_1,101,0.104,,7,good
p02,318,318,Julbernardia paniculata,-35.21424896,52.07762238,0.2,9,"['0044_T2', '0044_T3', '0059_T5', '0059_T6', '0059_T7', '0059_T8', '0059_T2', '0059_T1', '0059_T0']",11,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[79, 94, 95, 101, 105, 112, 226, 231, 238, 247, 254]",0059_T1,0.211,-1_1,105,0.135,,5,good
p02,369,369,Combretum collinum,-33.49899347,70.42910184,0.055,0,[],1,['Tile_-1_1'],[108],,,-1_1,108,0.058,,,
p02,316,316,Julbernardia paniculata,-33.75543806,49.31496591,0.181,6,"['0044_T2', '0044_T3', '0059_T5', '0059_T8', '0059_T2', '0059_T1']",8,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[94, 95, 104, 105, 112, 231, 238, 254]",0044_T2,0.187,-1_1,112,0.153,,4.5,good
p02,299,299,Combretum collinum,-33.57925072,59.74623899,0.132,3,"['0059_T6', '0059_T7', '0059_T4']",7,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[90, 101, 116, 235, 247, 248, 267]",0059_T6,0.128,-1_1,116,0.101,,3,
p02,323,323,Combretum collinum,-29.28242795,43.57783418,0.104,2,"['0045_T1', '0045_T0']",1,['Tile_-1_1'],[125],0045_T1,0.095,-1_1,125,0.103,,,
p02,194,194,Philenoptera nelsii,-30.36662972,63.047991,0.198,1,['0077_T2'],2,"['Tile_-1_1', 'Tile_-1_1']","[116, 127]",0077_T2,0.219,-1_1,127,0.205,,4,good
p02,319,319,Combretum collinum,-25.01867861,57.24699807,0.06,1,['0060_T1'],2,"['Tile_-1_1', 'Tile_0_1']","[139, 276]",0060_T1,0.073,-1_1,139,0.056,,,
p02,197,197,Combretum collinum,-26.23878775,69.19285232,0.089,0,[],2,"['Tile_-1_1', 'Tile_0_1']","[140, 14]",,,-1_1,140,0.11,,,
p02,280,281,Julbernardia paniculata,-57.46549386,60.57532799,0.18,0,[],2,"['Tile_-1_1', 'Tile_-1_1']","[29, 171]",,,-1_1,171,0.119,,6,good
p02,282,283,Julbernardia paniculata,-52.88019158,58.99485242,0.104,0,[],9,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[29, 42, 45, 50, 170, 171, 184, 188, 193]",,,-1_1,188,0.107,,,
p02,292,293,Combretum collinum,-51.18060659,65.11807958,0.051,0,[],1,['Tile_-1_1'],[192],,,-1_1,192,0.052,,,
p02,288,288,Combretum collinum,-46.3717119,61.37713961,0.079,0,[],4,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[50, 51, 73, 193]",,,-1_1,193,0.101,,,
p02,307,308,Julbernardia paniculata,-39.46910594,50.64406312,0.13,6,"['0044_T2', '0044_T3', '0059_T5', '0059_T8', '0059_T2', '0059_T0']",8,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[79, 94, 95, 104, 226, 231, 238, 254]",0059_T0,0.157,-1_1,226,0.134,,,
p02,305,305,Julbernardia paniculata,-40.35225009,53.81501825,0.165,6,"['0059_T5', '0059_T7', '0059_T8', '0059_T4', '0059_T2', '0059_T0']",7,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[79, 95, 101, 226, 231, 247, 248]",0059_T0,0.157,-1_1,226,0.134,,4,good
p02,307,309,Julbernardia paniculata,-39.05093369,50.48553246,0.113,5,"['0044_T3', '0059_T5', '0059_T8', '0059_T2', '0059_T0']",10,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[79, 94, 95, 104, 105, 112, 226, 231, 238, 254]",0059_T2,0.115,-1_1,231,0.1,,8,good
p02,298,298,Combretum collinum,-38.00507232,59.6783924,0.067,0,[],5,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[73, 90, 235, 248, 267]",,,-1_1,235,0.067,,,
p02,313,313,Julbernardia paniculata,-37.55615977,47.38880016,0.166,5,"['0044_T2', '0044_T3', '0059_T5', '0059_T8', '0059_T2']",7,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[94, 95, 104, 112, 231, 238, 265]",0044_T3,0.121,-1_1,238,0.145,,7,good
p02,301,301,Julbernardia paniculata,-36.39036423,56.74663222,0.163,5,"['0059_T6', '0059_T7', '0059_T4', '0059_T1', '0059_T0']",9,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[79, 90, 101, 105, 116, 226, 247, 248, 254]",0059_T4,0.176,-1_1,247,0.132,,3,good
p02,301,302,Julbernardia paniculata,-36.1192387,56.45253878,0.142,5,"['0059_T6', '0059_T7', '0059_T4', '0059_T1', '0059_T0']",10,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[79, 90, 101, 105, 116, 226, 247, 248, 254, 267]",0059_T6,0.128,-1_1,248,0.099,,,
p02,320,320,Burkea africana,-32.55203794,48.45222137,0.086,1,['0044_T3'],3,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[104, 254, 265]",0044_T3,0.121,-1_1,265,0.087,,,
p02,299,300,Combretum collinum,-33.96823808,59.57804616,0.084,0,[],6,"['Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1', 'Tile_-1_1']","[90, 101, 116, 235, 248, 267]",,,-1_1,267,0.078,,,
p02,448,448,Combretum collinum,-33.78458104,62.18196054,0.06,0,[],2,"['Tile_-1_1', 'Tile_-1_1']","[235, 267]",,,-1_1,267,0.078,,,
p02,46,46,Pseudolachnostylis maprouneifolia var. dekindtii,27.74428238,101.0745185,0.072,0,[],2,"['Tile_1_2', 'Tile_1_2']","[9, 14]",,,1_2,14,0.098,,,
p02,83,83,Julbernardia paniculata,30.37722238,95.85800368,0.115,1,['0137_T3'],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[14, 20, 44]",0137_T3,0.116,1_2,20,0.122,,,
p02,82,82,Julbernardia paniculata,29.8068226,96.62425696,0.136,1,['0137_T3'],2,"['Tile_1_2', 'Tile_1_2']","[14, 20]",0137_T3,0.116,1_2,20,0.122,,4,good
p02,56,56,Julbernardia paniculata,29.82154544,87.75629872,0.157,0,[],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[25, 44, 227]",,,1_2,25,0.123,,4.9,good
p02,57,57,Terminalia brachystemma,26.67424465,87.62942203,0.07,0,[],1,['Tile_1_2'],[43],,,1_2,43,0.062,,,
p02,53,53,Julbernardia paniculata,32.35730262,89.72678991,0.169,1,['0121_T3'],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[25, 44, 227]",,,1_2,44,0.152,,,
p02,54,54,Julbernardia paniculata,30.55367053,88.88008378,0.144,1,['0121_T3'],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[25, 44, 227]",,,1_2,44,0.152,,,
p02,55,55,Julbernardia paniculata,31.22885087,87.55757424,0.181,1,['0121_T3'],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[25, 44, 227]",0121_T3,0.204,1_2,44,0.152,,5,good
p02,47,47,Terminalia brachystemma,31.83810839,107.9496831,0.061,1,['0152_T0'],1,['Tile_1_2'],[46],0152_T0,0.052,1_2,46,0.089,,,
p02,58,58,Burkea africana,34.0369863,82.29855575,0.439,2,"['0121_T1', '0121_T0']",2,"['Tile_1_2', 'Tile_1_2']","[48, 85]",0121_T0,0.416,1_2,48,0.329,,7.5,good
p02,63,63,Julbernardia paniculata,33.32592909,85.87297845,0.084,0,[],5,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[25, 43, 63, 70, 227]",,,1_2,63,0.052,,,
p02,61,61,Julbernardia paniculata,34.36147308,85.92997536,0.08,0,[],4,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[43, 63, 70, 227]",,,1_2,63,0.052,,,
p02,60,60,Julbernardia paniculata,34.13459987,84.70073634,0.067,0,[],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[43, 63, 70]",,,1_2,63,0.052,,,
p02,62,62,Julbernardia paniculata,33.66643333,86.24129471,0.1,0,[],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[43, 63, 227]",,,1_2,63,0.052,,,
p02,64,64,Combretum collinum,35.60156968,89.45341975,0.058,0,[],1,['Tile_1_2'],[63],,,1_2,63,0.052,,,
p02,67,67,Julbernardia paniculata,39.13250473,86.65610001,0.226,3,"['0121_T2', '0121_T3', '0121_T1']",3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[85, 90, 321]",0121_T2,0.219,1_2,85,0.243,,,
p02,68,68,Burkea africana,39.46718084,84.96527421,0.319,3,"['0121_T2', '0121_T3', '0121_T1']",3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[85, 90, 321]",0121_T1,0.307,1_2,85,0.243,,9,good
p02,71,71,Burkea africana,49.36861586,77.32325324,0.355,2,"['0103_T2', '0103_T1']",1,['Tile_1_2'],[119],0103_T1,0.368,1_2,119,0.344,,5.2,good
p02,66,66,Terminalia sericea,45.76761055,87.27816966,0.079,0,[],1,['Tile_1_2'],[120],,,1_2,120,0.111,,,
p02,59,59,Julbernardia paniculata,36.12801984,85.34157707,0.27,3,"['0121_T2', '0121_T3', '0121_T1']",4,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[48, 85, 90, 321]",0121_T1,0.307,1_2,321,0.213,,,
p02,257,257,Julbernardia paniculata,-62.77018691,77.54191668,0.132,0,[],2,"['Tile_-1_1', 'Tile_-1_2']","[23, 40]",,,-1_2,40,0.131,,,
p02,255,255,Julbernardia paniculata,-60.65260197,79.67093853,0.145,0,[],2,"['Tile_-1_2', 'Tile_-1_2']","[40, 42]",,,-1_2,40,0.131,,,
p02,252,252,Julbernardia paniculata,-56.32845245,79.84907015,0.098,5,"['0093_T5', '0093_T7', '0112_T3', '0112_T4', '0093_T4']",5,"['Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2']","[40, 42, 56, 246, 249]",0112_T4,0.109,-1_2,42,0.098,,,
p02,253,253,Julbernardia paniculata,-56.13348376,78.89991936,0.113,6,"['0093_T5', '0093_T6', '0093_T7', '0112_T3', '0112_T4', '0093_T4']",5,"['Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2']","[40, 42, 55, 246, 249]",0112_T4,0.109,-1_2,42,0.098,,,
p02,254,254,Julbernardia paniculata,-57.07516997,78.88864684,0.116,4,"['0093_T5', '0093_T7', '0112_T3', '0112_T4']",4,"['Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2']","[40, 42, 246, 249]",0112_T4,0.109,-1_2,42,0.098,,,
p02,273,273,Julbernardia paniculata,-51.3735472,76.39235002,0.13,7,"['0093_T5', '0093_T6', '0093_T7', '0112_T3', '0112_T4', '0093_T2', '0093_T4']",7,"['Tile_-1_1', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2']","[53, 42, 55, 66, 67, 246, 249]",0093_T6,0.123,-1_2,55,0.133,,6.6,good
p02,180,180,Julbernardia paniculata,-51.45406525,83.11868014,0.096,3,"['0112_T3', '0112_T4', '0113_T6']",6,"['Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2']","[42, 56, 67, 72, 246, 260]",0112_T4,0.109,-1_2,56,0.071,,,
p02,249,249,Julbernardia paniculata,-52.00525293,82.09369617,0.072,2,"['0093_T7', '0093_T2']",5,"['Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2']","[42, 56, 67, 72, 246]",0093_T7,0.108,-1_2,56,0.071,,,
p02,177,177,Julbernardia paniculata,-50.88509049,85.45216845,0.064,0,[],1,['Tile_-1_2'],[56],,,-1_2,56,0.071,,,
p02,181,181,Philenoptera nelsii,-48.88873434,81.81136331,0.246,10,"['0112_T3', '0113_T4', '0113_T6', '0093_T4', '0112_T1', '0113_T1', '0113_T2', '0113_T3', '0094_T0', '0112_T0']",3,"['Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2']","[71, 79, 260]",0113_T3,0.224,-1_2,71,0.16,,3.8,good
p02,176,176,Julbernardia paniculata,-47.36602825,85.32332376,0.109,4,"['0113_T5', '0113_T6', '0113_T1', '0113_T0']",5,"['Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2']","[56, 71, 72, 79, 260]",0113_T6,0.127,-1_2,72,0.104,,4,good
p02,182,182,Julbernardia paniculata,-46.80361508,80.87740524,0.131,6,"['0093_T6', '0113_T6', '0093_T2', '0093_T4', '0113_T2', '0113_T0']",7,"['Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2']","[55, 56, 66, 67, 71, 72, 79]",0113_T0,0.103,-1_2,79,0.141,,,
p02,183,183,Julbernardia paniculata,-46.24828274,81.30776091,0.192,8,"['0113_T4', '0113_T6', '0113_T1', '0113_T2', '0113_T3', '0094_T0', '0112_T0', '0113_T0']",5,"['Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2', 'Tile_-1_2']","[66, 71, 72, 79, 260]",0113_T4,0.203,-1_2,79,0.141,,,
